score;completeness;rescuebot_action;rescuebot_location;huangyongcheng123_action;huangyongcheng123_location;world_nr;tick_nr
3;0.125;Idle;(10, 8);;(8, 9);1;1227
3;0.125;Idle;(10, 8);;(8, 9);1;1228
3;0.125;Idle;(10, 8);;(8, 9);1;1229
3;0.125;Idle;(10, 8);;(8, 9);1;1230
3;0.125;Idle;(10, 8);;(8, 9);1;1231
3;0.125;Idle;(10, 8);;(8, 9);1;1232
3;0.125;Idle;(10, 8);;(8, 9);1;1233
3;0.125;Idle;(10, 8);;(8, 9);1;1234
3;0.125;Idle;(10, 8);;(8, 9);1;1235
3;0.125;Idle;(10, 8);;(8, 9);1;1236
3;0.125;Idle;(10, 8);;(8, 9);1;1237
3;0.125;Idle;(10, 8);;(8, 9);1;1238
3;0.125;Idle;(10, 8);;(8, 9);1;1239
3;0.125;Idle;(10, 8);;(8, 9);1;1240
3;0.125;Idle;(10, 8);;(8, 9);1;1241
3;0.125;Idle;(10, 8);;(8, 9);1;1242
3;0.125;Idle;(10, 8);;(8, 9);1;1243
3;0.125;Idle;(10, 8);;(8, 9);1;1244
3;0.125;Idle;(10, 8);;(8, 9);1;1245
3;0.125;Idle;(10, 8);;(8, 9);1;1246
3;0.125;Idle;(10, 8);;(8, 9);1;1247
3;0.125;Idle;(10, 8);;(8, 9);1;1248
3;0.125;MoveWest;(10, 8);;(8, 9);1;1249
3;0.125;MoveWest;(10, 8);;(8, 9);1;1250
3;0.125;MoveWest;(10, 8);;(8, 9);1;1251
3;0.125;MoveWest;(10, 8);;(8, 9);1;1252
3;0.125;MoveWest;(10, 8);;(8, 9);1;1253
3;0.125;MoveWest;(10, 8);;(8, 9);1;1254
3;0.125;MoveWest;(10, 8);;(8, 9);1;1255
3;0.125;MoveWest;(10, 8);;(8, 9);1;1256
3;0.125;MoveWest;(9, 8);;(8, 9);1;1257
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1258
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1259
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1260
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1261
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1262
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1263
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1264
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1265
3;0.125;MoveSouthWest;(8, 9);;(8, 9);1;1266
3;0.125;;(8, 9);;(8, 9);1;1267
3;0.125;;(8, 9);;(8, 9);1;1268
3;0.125;;(8, 9);;(8, 9);1;1269
3;0.125;;(8, 9);;(8, 9);1;1270
3;0.125;;(8, 9);;(8, 9);1;1271
3;0.125;;(8, 9);;(8, 9);1;1272
3;0.125;;(8, 9);;(8, 9);1;1273
3;0.125;;(8, 9);;(8, 9);1;1274
3;0.125;;(8, 9);;(8, 9);1;1275
3;0.125;;(8, 9);;(8, 9);1;1276
3;0.125;;(8, 9);;(8, 9);1;1277
3;0.125;;(8, 9);;(8, 9);1;1278
3;0.125;;(8, 9);;(8, 9);1;1279
3;0.125;;(8, 9);;(8, 9);1;1280
3;0.125;;(8, 9);;(8, 9);1;1281
3;0.125;;(8, 9);;(8, 9);1;1282
3;0.125;;(8, 9);;(8, 9);1;1283
3;0.125;;(8, 9);;(8, 9);1;1284
3;0.125;;(8, 9);;(8, 9);1;1285
3;0.125;;(8, 9);;(8, 9);1;1286
3;0.125;;(8, 9);;(8, 9);1;1287
3;0.125;;(8, 9);;(8, 9);1;1288
3;0.125;;(8, 9);;(8, 9);1;1289
3;0.125;;(8, 9);;(8, 9);1;1290
3;0.125;;(8, 9);;(8, 9);1;1291
3;0.125;;(8, 9);;(8, 9);1;1292
3;0.125;;(8, 9);;(8, 9);1;1293
3;0.125;;(8, 9);;(8, 9);1;1294
3;0.125;;(8, 9);;(8, 9);1;1295
3;0.125;;(8, 9);;(8, 9);1;1296
3;0.125;;(8, 9);;(8, 9);1;1297
3;0.125;;(8, 9);;(8, 9);1;1298
3;0.125;;(8, 9);;(8, 9);1;1299
3;0.125;;(8, 9);;(8, 9);1;1300
3;0.125;;(8, 9);;(8, 9);1;1301
3;0.125;;(8, 9);;(8, 9);1;1302
3;0.125;;(8, 9);;(8, 9);1;1303
3;0.125;;(8, 9);;(8, 9);1;1304
3;0.125;;(8, 9);;(8, 9);1;1305
3;0.125;;(8, 9);;(8, 9);1;1306
3;0.125;;(8, 9);;(8, 9);1;1307
3;0.125;;(8, 9);;(8, 9);1;1308
3;0.125;;(8, 9);;(8, 9);1;1309
3;0.125;;(8, 9);;(8, 9);1;1310
3;0.125;;(8, 9);;(8, 9);1;1311
3;0.125;;(8, 9);;(8, 9);1;1312
3;0.125;;(8, 9);;(8, 9);1;1313
3;0.125;;(8, 9);;(8, 9);1;1314
3;0.125;;(8, 9);;(8, 9);1;1315
3;0.125;;(8, 9);;(8, 9);1;1316
3;0.125;;(8, 9);;(8, 9);1;1317
3;0.125;;(8, 9);;(8, 9);1;1318
3;0.125;;(8, 9);;(8, 9);1;1319
3;0.125;;(8, 9);;(8, 9);1;1320
3;0.125;;(8, 9);;(8, 9);1;1321
3;0.125;;(8, 9);;(8, 9);1;1322
3;0.125;;(8, 9);;(8, 9);1;1323
3;0.125;;(8, 9);;(8, 9);1;1324
3;0.125;;(8, 9);;(8, 9);1;1325
3;0.125;;(8, 9);;(8, 9);1;1326
3;0.125;;(8, 9);;(8, 9);1;1327
3;0.125;;(8, 9);;(8, 9);1;1328
3;0.125;;(8, 9);;(8, 9);1;1329
3;0.125;;(8, 9);;(8, 9);1;1330
3;0.125;;(8, 9);;(8, 9);1;1331
3;0.125;;(8, 9);;(8, 9);1;1332
3;0.125;;(8, 9);;(8, 9);1;1333
3;0.125;;(8, 9);CarryObjectTogether;(8, 9);1;1334
3;0.125;;(8, 9);;(8, 9);1;1335
3;0.125;;(8, 9);;(8, 9);1;1336
3;0.125;;(8, 9);;(8, 9);1;1337
3;0.125;;(8, 9);;(8, 9);1;1338
3;0.125;;(8, 9);;(8, 9);1;1339
3;0.125;;(8, 9);;(8, 9);1;1340
3;0.125;;(8, 9);;(8, 9);1;1341
3;0.125;;(8, 9);;(8, 9);1;1342
3;0.125;;(8, 9);;(8, 9);1;1343
3;0.125;;(8, 9);;(8, 9);1;1344
3;0.125;;(8, 9);;(8, 9);1;1345
3;0.125;;(8, 9);;(8, 9);1;1346
3;0.125;;(8, 9);;(8, 9);1;1347
3;0.125;;(8, 9);;(8, 9);1;1348
3;0.125;;(8, 9);;(8, 9);1;1349
3;0.125;;(8, 9);;(8, 9);1;1350
3;0.125;;(8, 9);;(8, 9);1;1351
3;0.125;;(8, 9);;(8, 9);1;1352
3;0.125;;(8, 9);;(8, 9);1;1353
3;0.125;;(8, 9);;(8, 9);1;1354
3;0.125;;(8, 9);;(8, 9);1;1355
3;0.125;;(8, 9);;(8, 9);1;1356
3;0.125;;(8, 9);MoveNorth;(8, 8);1;1357
3;0.125;;(8, 9);;(8, 8);1;1358
3;0.125;;(8, 9);;(8, 8);1;1359
3;0.125;;(8, 9);;(8, 8);1;1360
3;0.125;;(8, 9);MoveEast;(9, 8);1;1361
3;0.125;;(8, 9);;(9, 8);1;1362
3;0.125;;(8, 9);;(9, 8);1;1363
3;0.125;;(8, 9);;(9, 8);1;1364
3;0.125;;(8, 9);MoveNorth;(9, 7);1;1365
3;0.125;;(8, 9);;(9, 7);1;1366
3;0.125;;(8, 9);;(9, 7);1;1367
3;0.125;;(8, 9);MoveNorth;(9, 6);1;1368
3;0.125;;(8, 9);;(9, 6);1;1369
3;0.125;;(8, 9);;(9, 6);1;1370
3;0.125;;(8, 9);MoveEast;(10, 6);1;1371
3;0.125;;(8, 9);;(10, 6);1;1372
3;0.125;;(8, 9);;(10, 6);1;1373
3;0.125;;(8, 9);MoveEast;(10, 6);1;1374
3;0.125;;(8, 9);MoveEast;(10, 6);1;1375
3;0.125;;(8, 9);MoveEast;(10, 6);1;1376
3;0.125;;(8, 9);MoveEast;(10, 6);1;1377
3;0.125;;(8, 9);MoveEast;(10, 6);1;1378
3;0.125;;(8, 9);MoveEast;(11, 6);1;1379
3;0.125;;(8, 9);MoveEast;(11, 6);1;1380
3;0.125;;(8, 9);MoveEast;(11, 6);1;1381
3;0.125;;(8, 9);MoveEast;(11, 6);1;1382
3;0.125;;(8, 9);MoveEast;(11, 6);1;1383
3;0.125;;(8, 9);MoveEast;(11, 6);1;1384
3;0.125;;(8, 9);MoveEast;(12, 6);1;1385
3;0.125;;(8, 9);MoveEast;(12, 6);1;1386
3;0.125;;(8, 9);MoveEast;(12, 6);1;1387
3;0.125;;(8, 9);MoveEast;(12, 6);1;1388
3;0.125;;(8, 9);MoveEast;(12, 6);1;1389
3;0.125;;(8, 9);MoveEast;(12, 6);1;1390
3;0.125;;(8, 9);MoveEast;(13, 6);1;1391
3;0.125;;(8, 9);MoveEast;(14, 6);1;1392
3;0.125;;(8, 9);;(14, 6);1;1393
3;0.125;;(8, 9);MoveEast;(15, 6);1;1394
3;0.125;;(8, 9);;(15, 6);1;1395
3;0.125;;(8, 9);MoveEast;(16, 6);1;1396
3;0.125;;(8, 9);;(16, 6);1;1397
3;0.125;;(8, 9);MoveEast;(17, 6);1;1398
3;0.125;;(8, 9);;(17, 6);1;1399
3;0.125;;(8, 9);MoveEast;(18, 6);1;1400
3;0.125;;(8, 9);;(18, 6);1;1401
3;0.125;;(8, 9);MoveEast;(19, 6);1;1402
3;0.125;;(8, 9);;(19, 6);1;1403
3;0.125;;(8, 9);MoveEast;(19, 6);1;1404
3;0.125;;(8, 9);MoveEast;(19, 6);1;1405
3;0.125;;(8, 9);MoveEast;(19, 6);1;1406
3;0.125;;(8, 9);MoveEast;(19, 6);1;1407
3;0.125;;(8, 9);MoveEast;(19, 6);1;1408
3;0.125;;(8, 9);MoveEast;(20, 6);1;1409
3;0.125;;(8, 9);MoveEast;(21, 6);1;1410
3;0.125;;(8, 9);MoveEast;(22, 6);1;1411
3;0.125;;(8, 9);;(22, 6);1;1412
3;0.125;;(8, 9);;(22, 6);1;1413
3;0.125;;(8, 9);MoveEast;(23, 6);1;1414
3;0.125;;(8, 9);;(23, 6);1;1415
3;0.125;;(8, 9);;(23, 6);1;1416
3;0.125;;(8, 9);;(23, 6);1;1417
3;0.125;;(8, 9);;(23, 6);1;1418
3;0.125;;(8, 9);MoveSouth;(23, 7);1;1419
3;0.125;;(8, 9);;(23, 7);1;1420
3;0.125;;(8, 9);;(23, 7);1;1421
3;0.125;;(8, 9);;(23, 7);1;1422
3;0.125;;(8, 9);MoveSouth;(23, 8);1;1423
3;0.125;;(8, 9);;(23, 8);1;1424
3;0.125;;(8, 9);MoveSouth;(23, 9);1;1425
3;0.125;;(8, 9);;(23, 9);1;1426
3;0.125;;(8, 9);MoveSouth;(23, 10);1;1427
3;0.125;;(8, 9);;(23, 10);1;1428
3;0.125;;(8, 9);;(23, 10);1;1429
3;0.125;;(8, 9);;(23, 10);1;1430
3;0.125;;(8, 9);;(23, 10);1;1431
3;0.125;;(8, 9);;(23, 10);1;1432
3;0.125;;(8, 9);MoveSouth;(23, 11);1;1433
3;0.125;;(8, 9);;(23, 11);1;1434
3;0.125;;(8, 9);;(23, 11);1;1435
3;0.125;;(8, 9);;(23, 11);1;1436
3;0.125;;(8, 9);;(23, 11);1;1437
9;0.25;;(23, 11);DropObjectTogether;(23, 11);1;1438
9;0.25;MoveWest;(23, 11);;(23, 11);1;1439
9;0.25;MoveWest;(23, 11);;(23, 11);1;1440
9;0.25;MoveWest;(23, 11);MoveWest;(22, 11);1;1441
9;0.25;MoveWest;(23, 11);;(22, 11);1;1442
9;0.25;MoveWest;(23, 11);MoveWest;(21, 11);1;1443
9;0.25;MoveWest;(23, 11);;(21, 11);1;1444
9;0.25;MoveWest;(23, 11);;(21, 11);1;1445
9;0.25;MoveWest;(23, 11);MoveWest;(20, 11);1;1446
9;0.25;MoveWest;(22, 11);;(20, 11);1;1447
9;0.25;MoveNorthWest;(22, 11);;(20, 11);1;1448
9;0.25;MoveNorthWest;(22, 11);MoveNorth;(20, 10);1;1449
9;0.25;MoveNorthWest;(22, 11);;(20, 10);1;1450
9;0.25;MoveNorthWest;(22, 11);MoveNorth;(20, 9);1;1451
9;0.25;MoveNorthWest;(22, 11);;(20, 9);1;1452
9;0.25;MoveNorthWest;(22, 11);MoveNorth;(20, 8);1;1453
9;0.25;MoveNorthWest;(22, 11);;(20, 8);1;1454
9;0.25;MoveNorthWest;(22, 11);MoveNorth;(20, 7);1;1455
9;0.25;MoveNorthWest;(21, 10);;(20, 7);1;1456
9;0.25;MoveNorthWest;(21, 10);;(20, 7);1;1457
9;0.25;MoveNorthWest;(21, 10);MoveNorth;(20, 6);1;1458
9;0.25;MoveNorthWest;(21, 10);;(20, 6);1;1459
9;0.25;MoveNorthWest;(21, 10);MoveWest;(19, 6);1;1460
9;0.25;MoveNorthWest;(21, 10);;(19, 6);1;1461
9;0.25;MoveNorthWest;(21, 10);MoveWest;(19, 6);1;1462
9;0.25;MoveNorthWest;(21, 10);MoveWest;(19, 6);1;1463
9;0.25;MoveNorthWest;(21, 10);MoveWest;(19, 6);1;1464
9;0.25;MoveNorthWest;(20, 9);MoveWest;(19, 6);1;1465
9;0.25;MoveNorthWest;(20, 9);MoveWest;(19, 6);1;1466
9;0.25;MoveNorthWest;(20, 9);MoveWest;(18, 6);1;1467
9;0.25;MoveNorthWest;(20, 9);MoveWest;(17, 6);1;1468
9;0.25;MoveNorthWest;(20, 9);MoveWest;(16, 6);1;1469
9;0.25;MoveNorthWest;(20, 9);;(16, 6);1;1470
9;0.25;MoveNorthWest;(20, 9);MoveWest;(15, 6);1;1471
9;0.25;MoveNorthWest;(20, 9);;(15, 6);1;1472
9;0.25;MoveNorthWest;(20, 9);MoveWest;(14, 6);1;1473
9;0.25;MoveNorthWest;(19, 8);;(14, 6);1;1474
9;0.25;MoveNorthWest;(19, 8);MoveWest;(13, 6);1;1475
9;0.25;MoveNorthWest;(19, 8);;(13, 6);1;1476
9;0.25;MoveNorthWest;(19, 8);MoveWest;(12, 6);1;1477
9;0.25;MoveNorthWest;(19, 8);;(12, 6);1;1478
9;0.25;MoveNorthWest;(19, 8);MoveWest;(12, 6);1;1479
9;0.25;MoveNorthWest;(19, 8);MoveWest;(12, 6);1;1480
9;0.25;MoveNorthWest;(19, 8);MoveWest;(12, 6);1;1481
9;0.25;MoveNorthWest;(19, 8);MoveWest;(12, 6);1;1482
9;0.25;MoveNorthWest;(19, 8);MoveWest;(12, 6);1;1483
9;0.25;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;1484
9;0.25;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;1485
9;0.25;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;1486
9;0.25;MoveNorthWest;(19, 8);MoveWest;(11, 6);1;1487
9;0.25;MoveNorthWest;(18, 7);MoveWest;(11, 6);1;1488
9;0.25;MoveNorthWest;(18, 7);MoveWest;(11, 6);1;1489
9;0.25;MoveNorthWest;(18, 7);MoveWest;(10, 6);1;1490
9;0.25;MoveNorthWest;(18, 7);MoveWest;(10, 6);1;1491
9;0.25;MoveNorthWest;(18, 7);MoveWest;(10, 6);1;1492
9;0.25;MoveNorthWest;(18, 7);MoveWest;(10, 6);1;1493
9;0.25;MoveNorthWest;(18, 7);MoveWest;(10, 6);1;1494
9;0.25;MoveNorthWest;(18, 7);MoveWest;(10, 6);1;1495
9;0.25;MoveNorthWest;(18, 7);MoveWest;(9, 6);1;1496
9;0.25;MoveNorthWest;(17, 6);MoveWest;(8, 6);1;1497
9;0.25;MoveWest;(17, 6);;(8, 6);1;1498
9;0.25;MoveWest;(17, 6);;(8, 6);1;1499
9;0.25;MoveWest;(17, 6);MoveNorth;(8, 5);1;1500
9;0.25;MoveWest;(17, 6);;(8, 5);1;1501
9;0.25;MoveWest;(17, 6);;(8, 5);1;1502
9;0.25;MoveWest;(17, 6);;(8, 5);1;1503
9;0.25;MoveWest;(17, 6);;(8, 5);1;1504
9;0.25;MoveWest;(17, 6);MoveEast;(8, 5);1;1505
9;0.25;MoveWest;(16, 6);MoveEast;(8, 5);1;1506
9;0.25;MoveWest;(16, 6);MoveEast;(8, 5);1;1507
9;0.25;MoveWest;(16, 6);MoveEast;(8, 5);1;1508
9;0.25;MoveWest;(16, 6);MoveEast;(8, 5);1;1509
9;0.25;MoveWest;(16, 6);MoveEast;(9, 5);1;1510
9;0.25;MoveWest;(16, 6);;(9, 5);1;1511
9;0.25;MoveWest;(16, 6);;(9, 5);1;1512
9;0.25;MoveWest;(16, 6);;(9, 5);1;1513
9;0.25;MoveWest;(16, 6);;(9, 5);1;1514
9;0.25;MoveWest;(15, 6);;(9, 5);1;1515
9;0.25;MoveWest;(15, 6);;(9, 5);1;1516
9;0.25;MoveWest;(15, 6);;(9, 5);1;1517
9;0.25;MoveWest;(15, 6);;(9, 5);1;1518
9;0.25;MoveWest;(15, 6);;(9, 5);1;1519
9;0.25;MoveWest;(15, 6);;(9, 5);1;1520
9;0.25;MoveWest;(15, 6);;(9, 5);1;1521
9;0.25;MoveWest;(15, 6);;(9, 5);1;1522
9;0.25;MoveWest;(15, 6);;(9, 5);1;1523
9;0.25;MoveWest;(14, 6);;(9, 5);1;1524
9;0.25;MoveWest;(14, 6);;(9, 5);1;1525
9;0.25;MoveWest;(14, 6);;(9, 5);1;1526
9;0.25;MoveWest;(14, 6);;(9, 5);1;1527
9;0.25;MoveWest;(14, 6);;(9, 5);1;1528
9;0.25;MoveWest;(14, 6);;(9, 5);1;1529
9;0.25;MoveWest;(14, 6);;(9, 5);1;1530
9;0.25;MoveWest;(14, 6);;(9, 5);1;1531
9;0.25;MoveWest;(14, 6);;(9, 5);1;1532
9;0.25;MoveWest;(13, 6);;(9, 5);1;1533
9;0.25;MoveWest;(13, 6);;(9, 5);1;1534
9;0.25;MoveWest;(13, 6);;(9, 5);1;1535
9;0.25;MoveWest;(13, 6);;(9, 5);1;1536
9;0.25;MoveWest;(13, 6);;(9, 5);1;1537
9;0.25;MoveWest;(13, 6);;(9, 5);1;1538
9;0.25;MoveWest;(13, 6);;(9, 5);1;1539
9;0.25;MoveWest;(13, 6);;(9, 5);1;1540
9;0.25;MoveWest;(13, 6);;(9, 5);1;1541
9;0.25;MoveWest;(12, 6);;(9, 5);1;1542
9;0.25;MoveWest;(12, 6);;(9, 5);1;1543
9;0.25;MoveWest;(12, 6);;(9, 5);1;1544
9;0.25;MoveWest;(12, 6);;(9, 5);1;1545
9;0.25;MoveWest;(12, 6);;(9, 5);1;1546
9;0.25;MoveWest;(12, 6);;(9, 5);1;1547
9;0.25;MoveWest;(12, 6);;(9, 5);1;1548
9;0.25;MoveWest;(12, 6);;(9, 5);1;1549
9;0.25;MoveWest;(12, 6);;(9, 5);1;1550
9;0.25;MoveWest;(12, 6);;(9, 5);1;1551
9;0.25;MoveWest;(12, 6);;(9, 5);1;1552
9;0.25;MoveWest;(12, 6);;(9, 5);1;1553
9;0.25;MoveWest;(12, 6);;(9, 5);1;1554
9;0.25;MoveWest;(12, 6);;(9, 5);1;1555
9;0.25;MoveWest;(11, 6);;(9, 5);1;1556
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1557
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1558
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1559
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1560
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1561
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1562
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1563
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1564
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1565
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1566
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1567
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1568
9;0.25;MoveNorthWest;(11, 6);;(9, 5);1;1569
9;0.25;MoveNorthWest;(10, 5);;(9, 5);1;1570
9;0.25;MoveWest;(10, 5);;(9, 5);1;1571
9;0.25;MoveWest;(10, 5);;(9, 5);1;1572
9;0.25;MoveWest;(10, 5);;(9, 5);1;1573
9;0.25;MoveWest;(10, 5);;(9, 5);1;1574
9;0.25;MoveWest;(10, 5);;(9, 5);1;1575
9;0.25;MoveWest;(10, 5);;(9, 5);1;1576
9;0.25;MoveWest;(10, 5);;(9, 5);1;1577
9;0.25;MoveWest;(10, 5);;(9, 5);1;1578
9;0.25;MoveWest;(10, 5);;(9, 5);1;1579
9;0.25;MoveWest;(10, 5);;(9, 5);1;1580
9;0.25;MoveWest;(10, 5);;(9, 5);1;1581
9;0.25;MoveWest;(10, 5);;(9, 5);1;1582
9;0.25;MoveWest;(10, 5);;(9, 5);1;1583
9;0.25;MoveWest;(9, 5);;(9, 5);1;1584
9;0.25;;(9, 5);;(9, 5);1;1585
9;0.25;;(9, 5);;(9, 5);1;1586
9;0.25;;(9, 5);;(9, 5);1;1587
9;0.25;;(9, 5);;(9, 5);1;1588
9;0.25;;(9, 5);;(9, 5);1;1589
9;0.25;;(9, 5);;(9, 5);1;1590
9;0.25;;(9, 5);;(9, 5);1;1591
9;0.25;;(9, 5);;(9, 5);1;1592
9;0.25;;(9, 5);;(9, 5);1;1593
9;0.25;;(9, 5);;(9, 5);1;1594
9;0.25;;(9, 5);;(9, 5);1;1595
9;0.25;;(9, 5);;(9, 5);1;1596
9;0.25;;(9, 5);;(9, 5);1;1597
9;0.25;;(9, 5);;(9, 5);1;1598
9;0.25;;(9, 5);;(9, 5);1;1599
9;0.25;;(9, 5);;(9, 5);1;1600
9;0.25;;(9, 5);;(9, 5);1;1601
9;0.25;;(9, 5);;(9, 5);1;1602
9;0.25;;(9, 5);;(9, 5);1;1603
9;0.25;;(9, 5);;(9, 5);1;1604
9;0.25;;(9, 5);;(9, 5);1;1605
9;0.25;;(9, 5);;(9, 5);1;1606
9;0.25;;(9, 5);;(9, 5);1;1607
9;0.25;;(9, 5);;(9, 5);1;1608
9;0.25;;(9, 5);;(9, 5);1;1609
9;0.25;;(9, 5);;(9, 5);1;1610
9;0.25;;(9, 5);;(9, 5);1;1611
9;0.25;;(9, 5);;(9, 5);1;1612
9;0.25;;(9, 5);;(9, 5);1;1613
9;0.25;;(9, 5);;(9, 5);1;1614
9;0.25;;(9, 5);;(9, 5);1;1615
9;0.25;;(9, 5);;(9, 5);1;1616
9;0.25;;(9, 5);;(9, 5);1;1617
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1618
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1619
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1620
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1621
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1622
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1623
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1624
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1625
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1626
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1627
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1628
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1629
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1630
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1631
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1632
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1633
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1634
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1635
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1636
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1637
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1638
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1639
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1640
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1641
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1642
9;0.25;;(9, 5);RemoveObjectTogether;(9, 5);1;1643
9;0.25;MoveNorth;(9, 5);;(9, 5);1;1644
9;0.25;MoveNorth;(9, 5);;(9, 5);1;1645
9;0.25;MoveNorth;(9, 5);;(9, 5);1;1646
9;0.25;MoveNorth;(9, 5);;(9, 5);1;1647
9;0.25;MoveNorth;(9, 5);;(9, 5);1;1648
9;0.25;MoveNorth;(9, 5);;(9, 5);1;1649
9;0.25;MoveNorth;(9, 5);;(9, 5);1;1650
9;0.25;MoveNorth;(9, 5);;(9, 5);1;1651
9;0.25;MoveNorth;(9, 4);;(9, 5);1;1652
9;0.25;MoveNorthWest;(9, 4);;(9, 5);1;1653
9;0.25;MoveNorthWest;(9, 4);;(9, 5);1;1654
9;0.25;MoveNorthWest;(9, 4);;(9, 5);1;1655
9;0.25;MoveNorthWest;(9, 4);;(9, 5);1;1656
9;0.25;MoveNorthWest;(9, 4);;(9, 5);1;1657
9;0.25;MoveNorthWest;(9, 4);;(9, 5);1;1658
9;0.25;MoveNorthWest;(9, 4);;(9, 5);1;1659
9;0.25;MoveNorthWest;(9, 4);;(9, 5);1;1660
9;0.25;MoveNorthWest;(8, 3);;(9, 5);1;1661
9;0.25;MoveNorth;(8, 3);;(9, 5);1;1662
9;0.25;MoveNorth;(8, 3);;(9, 5);1;1663
9;0.25;MoveNorth;(8, 3);;(9, 5);1;1664
9;0.25;MoveNorth;(8, 3);;(9, 5);1;1665
9;0.25;MoveNorth;(8, 3);;(9, 5);1;1666
9;0.25;MoveNorth;(8, 3);;(9, 5);1;1667
9;0.25;MoveNorth;(8, 3);;(9, 5);1;1668
9;0.25;MoveNorth;(8, 3);;(9, 5);1;1669
9;0.25;MoveNorth;(8, 2);;(9, 5);1;1670
9;0.25;MoveSouthEast;(8, 2);;(9, 5);1;1671
9;0.25;MoveSouthEast;(8, 2);;(9, 5);1;1672
9;0.25;MoveSouthEast;(8, 2);;(9, 5);1;1673
9;0.25;MoveSouthEast;(8, 2);;(9, 5);1;1674
9;0.25;MoveSouthEast;(8, 2);;(9, 5);1;1675
9;0.25;MoveSouthEast;(8, 2);;(9, 5);1;1676
9;0.25;MoveSouthEast;(8, 2);;(9, 5);1;1677
9;0.25;MoveSouthEast;(8, 2);MoveNorth;(9, 4);1;1678
9;0.25;MoveSouthEast;(9, 3);;(9, 4);1;1679
9;0.25;MoveNorthEast;(9, 3);;(9, 4);1;1680
9;0.25;MoveNorthEast;(9, 3);MoveNorth;(9, 3);1;1681
9;0.25;MoveNorthEast;(9, 3);;(9, 3);1;1682
9;0.25;MoveNorthEast;(9, 3);;(9, 3);1;1683
9;0.25;MoveNorthEast;(9, 3);;(9, 3);1;1684
9;0.25;MoveNorthEast;(9, 3);;(9, 3);1;1685
9;0.25;MoveNorthEast;(9, 3);;(9, 3);1;1686
9;0.25;MoveNorthEast;(9, 3);;(9, 3);1;1687
9;0.25;MoveNorthEast;(10, 2);;(9, 3);1;1688
9;0.25;;(10, 2);;(9, 3);1;1689
9;0.25;;(10, 2);;(9, 3);1;1690
9;0.25;;(10, 2);;(9, 3);1;1691
9;0.25;;(10, 2);;(9, 3);1;1692
9;0.25;;(10, 2);;(9, 3);1;1693
9;0.25;;(10, 2);;(9, 3);1;1694
9;0.25;;(10, 2);MoveEast;(10, 3);1;1695
9;0.25;;(10, 2);;(10, 3);1;1696
